################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
      6058       6058   9.99948504E+01   1.27875544E-02   3.72197972E-19   2.98447702E-04   9.62669049E-07   1.03938655E+00
      6059       6059   9.99948503E+01   1.27875606E-02   3.72197432E-19   4.05603070E-04   9.62669049E-07   1.03938655E+00
      6060       6060   9.99948507E+01   1.27875718E-02   3.72196908E-19   2.96333288E-04   9.62669049E-07   1.03938655E+00
      6061       6061   9.99948511E+01   1.27875837E-02   3.72194333E-19   2.99479004E-04   9.62669049E-07   1.03938655E+00
      6062       6062   9.99948515E+01   1.27876051E-02   3.72229989E-19   3.11441687E-04   9.62669049E-07   1.03938655E+00
      6063       6063   9.99948381E+01   1.27886175E-02   3.72164228E-19   1.37814705E-03   9.62669049E-07   1.03938655E+00
      6064       6064   9.99948381E+01   1.27886315E-02   3.72164672E-19   3.65833932E-04   9.62669049E-07   1.03938655E+00
      6065       6065   9.99948246E+01   1.27902887E-02   3.72295674E-19   1.48557510E-03   9.62669049E-07   1.03938655E+00
      6066       6066   9.99948250E+01   1.27902908E-02   3.72294282E-19   2.96652719E-04   9.62669049E-07   1.03938655E+00
      6067       6067   9.99948197E+01   1.27902487E-02   3.72293937E-19   9.05063101E-04   9.62669049E-07   1.03938655E+00
      6068       6068   9.99948201E+01   1.27902508E-02   3.72293963E-19   2.95564046E-04   9.62669049E-07   1.03938655E+00
      6069       6069   9.99948203E+01   1.27902605E-02   3.72293929E-19   3.43319877E-04   9.62669049E-07   1.03938655E+00
      6070       6070   9.99947572E+01   1.27942506E-02   3.72275245E-19   2.52921316E-03   9.62669049E-07   1.03938655E+00
      6071       6071   9.99947577E+01   1.27942633E-02   3.72275357E-19   2.88832501E-04   9.62669049E-07   1.03938655E+00
      6072       6072   9.99947577E+01   1.27942705E-02   3.72275580E-19   3.95336474E-04   9.62669049E-07   1.03938655E+00
      6073       6073   9.99947570E+01   1.27942725E-02   3.72278994E-19   4.83653453E-04   9.62669049E-07   1.03938655E+00
      6074       6074   9.99947574E+01   1.27942953E-02   3.72279946E-19   3.03198323E-04   9.62669049E-07   1.03938655E+00
      6075       6075   9.99947578E+01   1.27943080E-02   3.72280452E-19   2.89582102E-04   9.62669049E-07   1.03938655E+00
      6076       6076   9.99947583E+01   1.27943107E-02   3.72280967E-19   2.83980995E-04   9.62669049E-07   1.03938655E+00
      6077       6077   9.99947585E+01   1.27943312E-02   3.72285868E-19   3.61574665E-04   9.62669049E-07   1.03938655E+00
      6078       6078   9.99947591E+01   1.27943384E-02   3.72286034E-19   2.39212178E-04   9.62669049E-07   1.03938655E+00
      6079       6079   9.99947594E+01   1.27943610E-02   3.72286185E-19   3.03060320E-04   9.62669049E-07   1.03938655E+00
      6080       6080   9.99947544E+01   1.27943220E-02   3.72362482E-19   8.85223555E-04   9.62669049E-07   1.03938655E+00
      6081       6081   9.99947548E+01   1.27943347E-02   3.72356957E-19   2.87213234E-04   9.62669049E-07   1.03938655E+00
      6082       6082   9.99947553E+01   1.27943477E-02   3.72357146E-19   2.89093182E-04   9.62669049E-07   1.03938655E+00
      6083       6083   9.99947557E+01   1.27943590E-02   3.72362136E-19   3.13629863E-04   9.62669049E-07   1.03938655E+00
      6084       6084   9.99947561E+01   1.27943717E-02   3.72362491E-19   2.88355196E-04   9.62669049E-07   1.03938655E+00
      6085       6085   9.99947566E+01   1.27943744E-02   3.72362722E-19   2.82779569E-04   9.62669049E-07   1.03938655E+00
      6086       6086   9.99947571E+01   1.27944073E-02   3.72363094E-19   2.65755541E-04   9.62669049E-07   1.03938655E+00
      6087       6087   9.99947433E+01   1.27958730E-02   3.72370858E-19   1.46919780E-03   9.62669049E-07   1.03938655E+00
      6088       6088   9.99947438E+01   1.27958857E-02   3.72370377E-19   2.85315222E-04   9.62669049E-07   1.03938655E+00
      6089       6089   9.99947440E+01   1.27959062E-02   3.72369747E-19   3.58459532E-04   9.62669049E-07   1.03938655E+00
      6090       6090   9.99946211E+01   1.27979888E-02   3.72359151E-19   3.92867337E-03   9.62669049E-07   1.03938655E+00
      6091       6091   9.99946185E+01   1.27980175E-02   3.72358855E-19   6.72241427E-04   9.62669049E-07   1.03938655E+00
      6092       6092   9.99946190E+01   1.27980305E-02   3.72340123E-19   2.79121480E-04   9.62669049E-07   1.03938655E+00
      6093       6093   9.99946194E+01   1.27980543E-02   3.72339688E-19   2.96454027E-04   9.62669049E-07   1.03938655E+00
      6094       6094   9.99946059E+01   1.27990605E-02   3.72359954E-19   1.38316918E-03   9.62669049E-07   1.03938655E+00
      6095       6095   9.99946059E+01   1.27990756E-02   3.72359934E-19   3.85770307E-04   9.62669049E-07   1.03938655E+00
      6096       6096   9.99946062E+01   1.27990869E-02   3.72361154E-19   3.17598176E-04   9.62669049E-07   1.03938655E+00
      6097       6097   9.99945922E+01   1.28005447E-02   3.72344658E-19   1.46918058E-03   9.62669049E-07   1.03938655E+00
      6098       6098   9.99945928E+01   1.28005579E-02   3.72344728E-19   2.74300230E-04   9.62669049E-07   1.03938655E+00
      6099       6099   9.99945932E+01   1.28005611E-02   3.72344149E-19   2.71669690E-04   9.62669049E-07   1.03938655E+00
      6100       6100   9.99945917E+01   1.28006274E-02   3.72355080E-19   6.68403507E-04   9.62669049E-07   1.03938655E+00
      6101       6101   9.99945922E+01   1.28006406E-02   3.72355122E-19   2.73887254E-04   9.62669049E-07   1.03938655E+00
      6102       6102   9.99945783E+01   1.28020960E-02   3.72420360E-19   1.46754234E-03   9.62669049E-07   1.03938655E+00
      6103       6103   9.99945174E+01   1.28058692E-02   3.72407920E-19   2.45484187E-03   9.62669049E-07   1.03938655E+00
      6104       6104   9.99945179E+01   1.28059046E-02   3.72407878E-19   2.90615951E-04   9.62669049E-07   1.03938655E+00
      6105       6105   9.99945174E+01   1.28059087E-02   3.72408821E-19   4.52424074E-04   9.62669049E-07   1.03938655E+00
      6106       6106   9.99945180E+01   1.28059227E-02   3.72418860E-19   2.63073902E-04   9.62669049E-07   1.03938655E+00
      6107       6107   9.99945185E+01   1.28059368E-02   3.72418894E-19   2.64043801E-04   9.62669049E-07   1.03938655E+00
      6108       6108   9.99944990E+01   1.28078845E-02   3.72446898E-19   1.72161512E-03   9.62669049E-07   1.03938655E+00
      6109       6109   9.99944796E+01   1.28098213E-02   3.72807555E-19   1.71576670E-03   9.62669049E-07   1.03938655E+00
      6110       6110   9.99944801E+01   1.28098347E-02   3.72807565E-19   2.75279864E-04   9.62669049E-07   1.03938655E+00
      6111       6111   9.99944662E+01   1.28115326E-02   3.72844229E-19   1.50403009E-03   9.62669049E-07   1.03938655E+00
      6112       6112   9.99944636E+01   1.28115619E-02   3.72835587E-19   6.70499791E-04   9.62669049E-07   1.03938655E+00
      6113       6113   9.99944641E+01   1.28115752E-02   3.72836022E-19   2.82535095E-04   9.62669049E-07   1.03938655E+00
      6114       6114   9.99944646E+01   1.28116087E-02   3.72833672E-19   2.72128122E-04   9.62669049E-07   1.03938655E+00
      6115       6115   9.99944651E+01   1.28116209E-02   3.72831519E-19   2.79063657E-04   9.62669049E-07   1.03938655E+00
      6116       6116   9.99944657E+01   1.28116283E-02   3.72831523E-19   2.34382509E-04   9.62669049E-07   1.03938655E+00
      6117       6117   9.99944519E+01   1.28133078E-02   3.72847179E-19   1.49577613E-03   9.62669049E-07   1.03938655E+00
      6118       6118   9.99944524E+01   1.28133204E-02   3.72845918E-19   2.87124172E-04   9.62669049E-07   1.03938655E+00
      6119       6119   9.99944515E+01   1.28133610E-02   3.72845640E-19   5.42271376E-04   9.62669049E-07   1.03938655E+00
      6120       6120   9.99944519E+01   1.28133637E-02   3.72845480E-19   2.83254088E-04   9.62669049E-07   1.03938655E+00
      6121       6121   9.99944513E+01   1.28133654E-02   3.72846581E-19   4.81555240E-04   9.62669049E-07   1.03938655E+00
      6122       6122   9.99944496E+01   1.28134292E-02   3.72851161E-19   6.81133958E-04   9.62669049E-07   1.03938655E+00
      6123       6123   9.99944461E+01   1.28134019E-02   3.72809045E-19   7.80846899E-04   9.62669049E-07   1.03938655E+00
      6124       6124   9.99944465E+01   1.28134145E-02   3.72819559E-19   2.85713487E-04   9.62669049E-07   1.03938655E+00
      6125       6125   9.99944469E+01   1.28134258E-02   3.72821213E-19   3.11939725E-04   9.62669049E-07   1.03938655E+00
      6126       6126   9.99944475E+01   1.28134329E-02   3.72821225E-19   2.37668303E-04   9.62669049E-07   1.03938655E+00
      6127       6127   9.99944481E+01   1.28134401E-02   3.72821110E-19   2.37659335E-04   9.62669049E-07   1.03938655E+00
      6128       6128   9.99944484E+01   1.28134507E-02   3.72822589E-19   3.28221727E-04   9.62669049E-07   1.03938655E+00
      6129       6129   9.99944475E+01   1.28134911E-02   3.72820872E-19   5.42794101E-04   9.62669049E-07   1.03938655E+00
      6130       6130   9.99944479E+01   1.28135036E-02   3.72820872E-19   2.85748734E-04   9.62669049E-07   1.03938655E+00
      6131       6131   9.99944484E+01   1.28135063E-02   3.72820250E-19   2.81756412E-04   9.62669049E-07   1.03938655E+00
      6132       6132   9.99944486E+01   1.28135266E-02   3.72820252E-19   3.58678977E-04   9.62669049E-07   1.03938655E+00
      6133       6133   9.99944490E+01   1.28135492E-02   3.72821583E-19   3.00828032E-04   9.62669049E-07   1.03938655E+00
      6134       6134   9.99944495E+01   1.28135619E-02   3.72821501E-19   2.86560728E-04   9.62669049E-07   1.03938655E+00
      6135       6135   9.99944499E+01   1.28135736E-02   3.72822362E-19   2.83942896E-04   9.62669049E-07   1.03938655E+00
      6136       6136   9.99944366E+01   1.28145698E-02   3.72784264E-19   1.37608446E-03   9.62669049E-07   1.03938655E+00
      6137       6137   9.99944332E+01   1.28145429E-02   3.72777429E-19   7.74503492E-04   9.62669049E-07   1.03938655E+00
      6138       6138   9.99944338E+01   1.28145580E-02   3.72777515E-19   2.42699784E-04   9.62669049E-07   1.03938655E+00
      6139       6139   9.99944342E+01   1.28145608E-02   3.72778787E-19   2.77716577E-04   9.62669049E-07   1.03938655E+00
      6140       6140   9.99944348E+01   1.28145680E-02   3.72781137E-19   2.34422048E-04   9.62669049E-07   1.03938655E+00
      6141       6141   9.99944353E+01   1.28145809E-02   3.72781657E-19   2.82406854E-04   9.62669049E-07   1.03938655E+00
      6142       6142   9.99944327E+01   1.28146121E-02   3.72781953E-19   6.65688657E-04   9.62669049E-07   1.03938655E+00
      6143       6143   9.99944332E+01   1.28146249E-02   3.72781721E-19   2.82511830E-04   9.62669049E-07   1.03938655E+00
      6144       6144   9.99944332E+01   1.28146394E-02   3.72781768E-19   3.77071452E-04   9.62669049E-07   1.03938655E+00
      6145       6145   9.99944335E+01   1.28146500E-02   3.72782706E-19   3.24041354E-04   9.62669049E-07   1.03938655E+00
      6146       6146   9.99944340E+01   1.28146627E-02   3.72782884E-19   2.82884929E-04   9.62669049E-07   1.03938655E+00
      6147       6147   9.99944346E+01   1.28146776E-02   3.72782870E-19   2.42830914E-04   9.62669049E-07   1.03938655E+00
      6148       6148   9.99943735E+01   1.28184996E-02   3.72781388E-19   2.46947367E-03   9.62669049E-07   1.03938655E+00
      6149       6149   9.99943708E+01   1.28185232E-02   3.72761886E-19   6.81358055E-04   9.62669049E-07   1.03938655E+00
      6150       6150   9.99943661E+01   1.28184868E-02   3.72787469E-19   8.58044943E-04   9.62669049E-07   1.03938655E+00
      6151       6151   9.99943667E+01   1.28184944E-02   3.72788703E-19   2.28002830E-04   9.62669049E-07   1.03938655E+00
      6152       6152   9.99943527E+01   1.28199439E-02   3.72935111E-19   1.46811282E-03   9.62669049E-07   1.03938655E+00
      6153       6153   9.99943528E+01   1.28199521E-02   3.72934443E-19   3.73299899E-04   9.62669049E-07   1.03938655E+00
      6154       6154   9.99943513E+01   1.28200194E-02   3.72949886E-19   6.64155029E-04   9.62669049E-07   1.03938655E+00
      6155       6155   9.99943517E+01   1.28200410E-02   3.72951184E-19   3.40936510E-04   9.62669049E-07   1.03938655E+00
      6156       6156   9.99943324E+01   1.28219600E-02   3.72966198E-19   1.70955556E-03   9.62669049E-07   1.03938655E+00
      6157       6157   9.99943133E+01   1.28238689E-02   3.73021741E-19   1.70394794E-03   9.62669049E-07   1.03938655E+00
      6158       6158   9.99943138E+01   1.28238809E-02   3.73021682E-19   2.78651651E-04   9.62669049E-07   1.03938655E+00
      6159       6159   9.99943142E+01   1.28238838E-02   3.73021720E-19   2.76854654E-04   9.62669049E-07   1.03938655E+00
      6160       6160   9.99943148E+01   1.28239167E-02   3.73021566E-19   2.69507964E-04   9.62669049E-07   1.03938655E+00
      6161       6161   9.99943152E+01   1.28239297E-02   3.73021572E-19   2.81340551E-04   9.62669049E-07   1.03938655E+00
      6162       6162   9.99943152E+01   1.28239438E-02   3.73021620E-19   3.78944285E-04   9.62669049E-07   1.03938655E+00
      6163       6163   9.99943136E+01   1.28240080E-02   3.73018162E-19   6.74292409E-04   9.62669049E-07   1.03938655E+00
      6164       6164   9.99943141E+01   1.28240200E-02   3.73019420E-19   2.78519561E-04   9.62669049E-07   1.03938655E+00
      6165       6165   9.99943005E+01   1.28256886E-02   3.73374123E-19   1.49100979E-03   9.62669049E-07   1.03938655E+00
      6166       6166   9.99943010E+01   1.28257013E-02   3.73377002E-19   2.88438184E-04   9.62669049E-07   1.03938655E+00
      6167       6167   9.99943014E+01   1.28257141E-02   3.73378212E-19   2.88406001E-04   9.62669049E-07   1.03938655E+00
      6168       6168   9.99943019E+01   1.28257265E-02   3.73378111E-19   2.87738287E-04   9.62669049E-07   1.03938655E+00
      6169       6169   9.99942983E+01   1.28256986E-02   3.73373492E-19   7.82153952E-04   9.62669049E-07   1.03938655E+00
      6170       6170   9.99942847E+01   1.28271503E-02   3.73234902E-19   1.46151132E-03   9.62669049E-07   1.03938655E+00
      6171       6171   9.99942851E+01   1.28271629E-02   3.73237987E-19   2.84766160E-04   9.62669049E-07   1.03938655E+00
      6172       6172   9.99942842E+01   1.28272022E-02   3.73237509E-19   5.42802737E-04   9.62669049E-07   1.03938655E+00
      6173       6173   9.99942817E+01   1.28272358E-02   3.73291562E-19   6.62026642E-04   9.62669049E-07   1.03938655E+00
      6174       6174   9.99942822E+01   1.28272506E-02   3.73290416E-19   2.45127696E-04   9.62669049E-07   1.03938655E+00
      6175       6175   9.99942827E+01   1.28272630E-02   3.73333788E-19   2.84106286E-04   9.62669049E-07   1.03938655E+00
      6176       6176   9.99942832E+01   1.28272755E-02   3.73333453E-19   2.84074565E-04   9.62669049E-07   1.03938655E+00
      6177       6177   9.99942797E+01   1.28272478E-02   3.73333801E-19   7.78654360E-04   9.62669049E-07   1.03938655E+00
      6178       6178   9.99942797E+01   1.28272547E-02   3.73333692E-19   3.89082376E-04   9.62669049E-07   1.03938655E+00
      6179       6179   9.99942665E+01   1.28282407E-02   3.73376626E-19   1.37055722E-03   9.62669049E-07   1.03938655E+00
      6180       6180   9.99942670E+01   1.28282533E-02   3.73376626E-19   2.79780576E-04   9.62669049E-07   1.03938655E+00
      6181       6181   9.99942675E+01   1.28282660E-02   3.73371601E-19   2.79752475E-04   9.62669049E-07   1.03938655E+00
      6182       6182   9.99942641E+01   1.28282390E-02   3.73373110E-19   7.71820535E-04   9.62669049E-07   1.03938655E+00
      6183       6183   9.99942607E+01   1.28282121E-02   3.73389011E-19   7.70495388E-04   9.62669049E-07   1.03938655E+00
      6184       6184   9.99942612E+01   1.28282248E-02   3.73389312E-19   2.79489271E-04   9.62669049E-07   1.03938655E+00
      6185       6185   9.99942611E+01   1.28282390E-02   3.73389482E-19   3.78603421E-04   9.62669049E-07   1.03938655E+00
      6186       6186   9.99942616E+01   1.28282517E-02   3.73389231E-19   2.78410349E-04   9.62669049E-07   1.03938655E+00
      6187       6187   9.99942616E+01   1.28282658E-02   3.73389188E-19   3.78166772E-04   9.62669049E-07   1.03938655E+00
      6188       6188   9.99942621E+01   1.28282785E-02   3.73389825E-19   2.79810500E-04   9.62669049E-07   1.03938655E+00
      6189       6189   9.99942627E+01   1.28282857E-02   3.73396137E-19   2.32063188E-04   9.62669049E-07   1.03938655E+00
      6190       6190   9.99942630E+01   1.28283059E-02   3.73376792E-19   3.51049592E-04   9.62669049E-07   1.03938655E+00
      6191       6191   9.99942629E+01   1.28283201E-02   3.73377385E-19   3.77537041E-04   9.62669049E-07   1.03938655E+00
      6192       6192   9.99942629E+01   1.28283342E-02   3.73402232E-19   3.77203716E-04   9.62669049E-07   1.03938655E+00
      6193       6193   9.99942619E+01   1.28283732E-02   3.73412626E-19   5.47312516E-04   9.62669049E-07   1.03938655E+00
      6194       6194   9.99942610E+01   1.28284122E-02   3.73408195E-19   5.46920201E-04   9.62669049E-07   1.03938655E+00
      6195       6195   9.99942614E+01   1.28284251E-02   3.73408231E-19   2.81139619E-04   9.62669049E-07   1.03938655E+00
      6196       6196   9.99942619E+01   1.28284379E-02   3.73408594E-19   2.81113255E-04   9.62669049E-07   1.03938655E+00
      6197       6197   9.99942624E+01   1.28284505E-02   3.73408506E-19   2.79133219E-04   9.62669049E-07   1.03938655E+00
